routine,retraction,rank,lmbda,r,config_id,beta,sigma,initial_step,max_backtracks,final_rmse,final_wlra_loss,final_data_loss,final_objective,final_regularized_objective,best_rmse,mean_armijo_evaluations
armijo_feasible_direction,qr,32,1e-06,362313.75,armijo_feasible_direction_01738c44c6d0,0.9,0.75,0.3,200,0.2734750509262085,61290.90234375,61290.90234375,61290.90234375,,,79.835
armijo_feasible_direction,qr,32,0.0001,36231.37890625,armijo_feasible_direction_48c132f06ded,0.9,0.75,0.3,200,0.2734750509262085,61290.90234375,61290.90234375,61290.90234375,,,79.835
armijo_feasible_direction,qr,32,0.01,3623.1376953125,armijo_feasible_direction_49e6ab2e3855,0.9,0.75,0.3,200,0.2734750509262085,61290.90234375,61290.90234375,61290.90234375,,,79.835
armijo_feasible_direction,qr,64,1e-06,362313.75,armijo_feasible_direction_aefee91ce9bb,0.9,0.75,0.5,200,0.28313854336738586,39146.8984375,39146.8984375,39146.8984375,,,83.54
armijo_feasible_direction,qr,64,0.0001,36231.37890625,armijo_feasible_direction_d2b686a3891a,0.9,0.75,0.5,200,0.28313854336738586,39146.8984375,39146.8984375,39146.8984375,,,83.54
armijo_feasible_direction,qr,64,0.01,3623.1376953125,armijo_feasible_direction_cdbacd506d71,0.9,0.75,0.5,200,0.28313854336738586,39146.8984375,39146.8984375,39146.8984375,,,83.54
armijo_feasible_direction,qr,128,1e-06,362313.75,armijo_feasible_direction_2195af966a64,0.9,0.5,1.0,200,0.30841413140296936,19676.37890625,19676.37890625,19676.37890625,,,85.825
armijo_feasible_direction,qr,128,0.0001,36231.37890625,armijo_feasible_direction_c94debf1ad92,0.9,0.5,1.0,200,0.30841413140296936,19676.37890625,19676.37890625,19676.37890625,,,85.825
armijo_feasible_direction,qr,128,0.01,3623.1376953125,armijo_feasible_direction_6d52f1d72a2f,0.9,0.5,1.0,200,0.30841413140296936,19676.37890625,19676.37890625,19676.37890625,,,85.825
