run_id,routine,retraction,rank,lmbda,candidate_rank,source_config_id,source_file,source_final_rmse,source_final_wlra_loss,status,selected,final_rmse,final_wlra_loss,error_type,error,target_file
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,32,1e-06,1,armijo_wlra_reg_4135f8772af0,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_055.json,0.419100284576416,193186.734375,success,True,0.41757696866989136,192061.4375,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_003.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,32,0.0001,1,armijo_wlra_reg_d6b83c16bfc4,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_038.json,0.41923701763153076,193854.75,success,True,0.41922828555107117,193842.0625,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_002.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,32,0.01,1,armijo_wlra_reg_66ac0c4ba53e,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_001.json,0.41905677318573,193163.625,success,True,0.41693130135536194,191528.703125,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_001.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,64,1e-06,1,armijo_wlra_reg_bbba3c357dfd,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_146.json,0.4295639097690582,171628.8125,success,True,0.4295666217803955,171624.25,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_006.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,64,0.0001,1,armijo_wlra_reg_4fcc13722747,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_119.json,0.42965495586395264,171714.671875,success,True,0.42965760827064514,171710.328125,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_005.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,64,0.01,1,armijo_wlra_reg_733c281ac518,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_092.json,0.4295930564403534,171658.21875,success,True,0.4295956492424011,171653.609375,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_004.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,128,1e-06,1,armijo_wlra_reg_6031c1e4f346,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_228.json,0.44754594564437866,135859.28125,success,True,0.44753098487854004,135815.3125,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_009.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,128,0.0001,1,armijo_wlra_reg_96fece3cf00c,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_201.json,0.4475172460079193,135832.65625,success,True,0.4475038945674896,135791.21875,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_008.json
cifar10gray5000_mask075_20260716_history1000_polar_regularized,armijo_wlra_reg,polar,128,0.01,1,armijo_wlra_reg_5b0299d0b218,results/raws/armijo/cifar10gray5000_mask075_20260712_polar_regularized/regularized/polar/regularized_polar_174.json,0.4468212127685547,135299.8125,success,True,0.4468262791633606,135286.34375,,,results/raws/armijo/cifar10gray5000_mask075_20260716_history1000_polar_regularized/regularized/polar/regularized_polar_007.json
