routine,retraction,rank,lmbda,r,config_id,beta,sigma,initial_step,max_backtracks,final_rmse,final_wlra_loss,final_data_loss,final_objective,final_regularized_objective,best_rmse
armijo_projection_arc,qr,32,1e-06,1625967.125,armijo_projection_arc_6e04d06b8de3,0.9,0.75,0.3,200,0.21400021016597748,846344.8125,846344.8125,846344.8125,,
armijo_projection_arc,qr,32,0.0001,162596.71875,armijo_projection_arc_d23e61539d56,0.9,0.75,0.3,200,0.21400021016597748,846344.8125,846344.8125,846344.8125,,
armijo_projection_arc,qr,32,0.01,16259.671875,armijo_projection_arc_fcbbf79b4d9c,0.9,0.75,0.3,200,0.21400021016597748,846344.8125,846344.8125,846344.8125,,
armijo_projection_arc,qr,64,1e-06,1625967.125,armijo_projection_arc_36d8b948df45,0.9,0.75,0.5,200,0.22316394746303558,618224.0,618224.0,618224.0,,
armijo_projection_arc,qr,64,0.0001,162596.71875,armijo_projection_arc_891f2e1e7c72,0.9,0.75,0.5,200,0.22316394746303558,618224.0,618224.0,618224.0,,
armijo_projection_arc,qr,64,0.01,16259.671875,armijo_projection_arc_5f84df395e97,0.9,0.75,0.5,200,0.22316394746303558,618224.0,618224.0,618224.0,,
armijo_projection_arc,qr,128,1e-06,1625967.125,armijo_projection_arc_fb76b964c1a1,0.9,0.75,0.3,200,0.27291202545166016,345249.40625,345249.40625,345249.40625,,
armijo_projection_arc,qr,128,0.0001,162596.71875,armijo_projection_arc_3d3b42b1848d,0.9,0.75,0.3,200,0.27291202545166016,345249.40625,345249.40625,345249.40625,,
armijo_projection_arc,qr,128,0.01,16259.671875,armijo_projection_arc_659af566ffa4,0.9,0.75,0.3,200,0.27291202545166016,345249.40625,345249.40625,345249.40625,,
