routine,retraction,rank,lmbda,r,config_id,beta,sigma,initial_step,max_backtracks,final_rmse,final_wlra_loss,final_data_loss,final_objective,final_regularized_objective,best_rmse,mean_armijo_evaluations
armijo_wlra_reg,qr,32,1e-06,1047577.8125,armijo_wlra_reg_8019ade2535c,0.75,0.5,0.3,200,0.168390691280365,99300.546875,99300.546875,99300.546875,99305.359375,0.168390691280365,42.292
armijo_wlra_reg,qr,32,0.0001,104757.7890625,armijo_wlra_reg_5f10c49a24a5,0.75,0.5,0.3,200,0.1684751957654953,99397.046875,99397.046875,99397.046875,99478.640625,0.16847489774227142,42.343
armijo_wlra_reg,qr,32,0.01,10475.7783203125,armijo_wlra_reg_5406991abb2e,0.75,0.5,0.3,200,0.16858649253845215,99530.578125,99530.578125,99530.578125,107653.546875,0.16858649253845215,42.27
armijo_wlra_reg,qr,64,1e-06,1047577.8125,armijo_wlra_reg_72e6a1c767df,0.75,0.5,0.3,200,0.166518434882164,84778.6015625,84778.6015625,84778.6015625,84786.6640625,0.166518434882164,42.223
armijo_wlra_reg,qr,64,0.0001,104757.7890625,armijo_wlra_reg_d554dd7da563,0.75,0.5,0.3,200,0.16647380590438843,84751.59375,84751.59375,84751.59375,84843.7578125,0.16647380590438843,42.185
armijo_wlra_reg,qr,64,0.01,10475.7783203125,armijo_wlra_reg_1fe239ba9823,0.75,0.5,0.3,200,0.16663965582847595,84884.9765625,84884.9765625,84884.9765625,93240.390625,0.16663938760757446,42.285
armijo_wlra_reg,qr,128,1e-06,1047577.8125,armijo_wlra_reg_83659dab7ba8,0.9,0.75,0.3,200,0.21317948400974274,74554.1953125,74554.1953125,74554.1953125,74555.8125,0.21317948400974274,116.969
armijo_wlra_reg,qr,128,0.0001,104757.7890625,armijo_wlra_reg_b26ee3b12e7f,0.9,0.75,0.3,200,0.2125289887189865,73306.5625,73306.5625,73306.5625,73403.4921875,0.21251162886619568,117.472
armijo_wlra_reg,qr,128,0.01,10475.7783203125,armijo_wlra_reg_b7bd9d95de2c,0.9,0.75,0.5,200,0.21266360580921173,73906.15625,73906.15625,73906.15625,82642.796875,0.21266360580921173,122.107
